GameId,Season,SeasonType,Day,GameDateTime,Status,AwayTeamName,HomeTeamName,GameOddId,Sportsbook,Created,Updated,HomeMoneyLine,AwayMoneyLine,HomePointSpread,AwayPointSpread,HomePointSpreadPayout,AwayPointSpreadPayout,OverUnder,OverPayout,UnderPayout,SportsbookId,OddType,SportsbookUrl
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203037,PointsBet,2024-05-04 09:47:30,2024-05-04 09:47:40,-190.0,160.0,-4.5,4.5,-110.0,-110.0,208.5,-110.0,-110.0,23,pregame,https://nj.pointsbet.com/sports-event/OF-3049324777
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203040,PointsBet,2024-05-04 09:47:50,2024-05-04 09:50:00,-190.0,160.0,-4.5,4.5,-110.0,-110.0,208.0,-110.0,-110.0,23,pregame,https://nj.pointsbet.com/sports-event/OF-3049324777
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203048,PointsBet,2024-05-04 09:50:10,2024-05-04 10:01:50,-190.0,160.0,-4.5,4.5,-110.0,-110.0,208.5,-110.0,-110.0,23,pregame,https://nj.pointsbet.com/sports-event/OF-3049324777
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203054,SugarHousePA,2024-05-04 09:55:50,2024-05-04 09:55:50,-190.0,155.0,-4.5,4.5,-110.0,-110.0,209.5,-108.0,-113.0,9,pregame,https://pa.playsugarhouse.com/?l=RiversPhiladelphia&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203053,SugarHouseNJ,2024-05-04 09:55:50,2024-05-04 09:55:50,-190.0,155.0,-4.5,4.5,-110.0,-110.0,209.5,-108.0,-113.0,10,pregame,https://nj.betrivers.com/?page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203055,Parx,2024-05-04 09:55:50,2024-05-04 09:55:50,-190.0,155.0,-4.5,4.5,-110.0,-110.0,209.5,-108.0,-113.0,12,pregame,https://pa.parxcasino.com/kambiSportsbook.shtml#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203057,RiversCasinoPA,2024-05-04 09:55:50,2024-05-04 09:55:50,-190.0,155.0,-4.5,4.5,-110.0,-110.0,209.5,-108.0,-113.0,14,pregame,https://pa.betrivers.com/?l=RiversPittsburgh&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203056,Unibet,2024-05-04 09:55:50,2024-05-04 09:55:50,-190.0,155.0,-4.5,4.5,-110.0,-110.0,209.5,-108.0,-113.0,25,pregame,https://nj.unibet.com/sports/#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203059,SugarHousePA,2024-05-04 09:56:10,2024-05-04 09:56:30,-190.0,160.0,-4.5,4.5,-110.0,-110.0,209.0,-109.0,-112.0,9,pregame,https://pa.playsugarhouse.com/?l=RiversPhiladelphia&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203060,SugarHouseNJ,2024-05-04 09:56:10,2024-05-04 09:56:30,-190.0,160.0,-4.5,4.5,-110.0,-110.0,209.0,-109.0,-112.0,10,pregame,https://nj.betrivers.com/?page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203058,Parx,2024-05-04 09:56:10,2024-05-04 09:56:30,-195.0,155.0,-4.5,4.5,-110.0,-110.0,209.0,-109.0,-112.0,12,pregame,https://pa.parxcasino.com/kambiSportsbook.shtml#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203061,RiversCasinoPA,2024-05-04 09:56:10,2024-05-04 09:56:30,-190.0,160.0,-4.5,4.5,-110.0,-110.0,209.0,-109.0,-112.0,14,pregame,https://pa.betrivers.com/?l=RiversPittsburgh&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203062,Unibet,2024-05-04 09:56:10,2024-05-04 09:56:30,-190.0,160.0,-4.5,4.5,-110.0,-110.0,209.0,-109.0,-112.0,25,pregame,https://nj.unibet.com/sports/#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203063,Consensus,2024-05-04 09:56:25,2024-05-04 09:56:25,-190.0,158.0,-4.5,4.5,-111.0,-110.0,208.5,-111.0,-110.0,22,pregame,
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203066,SugarHousePA,2024-05-04 09:56:50,2024-05-04 10:03:59,-190.0,155.0,-4.5,4.5,-110.0,-110.0,208.5,-112.0,-109.0,9,pregame,https://pa.playsugarhouse.com/?l=RiversPhiladelphia&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203065,SugarHouseNJ,2024-05-04 09:56:50,2024-05-04 10:04:00,-190.0,155.0,-4.5,4.5,-110.0,-110.0,208.5,-112.0,-109.0,10,pregame,https://nj.betrivers.com/?page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203064,Parx,2024-05-04 09:56:50,2024-05-04 10:04:00,-190.0,155.0,-4.5,4.5,-110.0,-110.0,208.5,-112.0,-109.0,12,pregame,https://pa.parxcasino.com/kambiSportsbook.shtml#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203068,RiversCasinoPA,2024-05-04 09:56:50,2024-05-04 10:04:00,-190.0,155.0,-4.5,4.5,-110.0,-110.0,208.5,-112.0,-109.0,14,pregame,https://pa.betrivers.com/?l=RiversPittsburgh&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203067,Unibet,2024-05-04 09:56:50,2024-05-04 10:04:00,-190.0,155.0,-4.5,4.5,-110.0,-110.0,208.5,-112.0,-109.0,25,pregame,https://nj.unibet.com/sports/#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203069,Consensus,2024-05-04 09:56:55,2024-05-04 10:03:50,-190.0,156.0,-4.5,4.5,-111.0,-110.0,208.5,-112.0,-110.0,22,pregame,
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203070,Tipico,2024-05-04 09:57:11,2024-05-04 10:20:50,-180.0,155.0,-4.5,4.5,-111.0,-108.0,208.5,-113.0,-107.0,36,pregame,
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203071,SportsIllustrated,2024-05-04 10:00:19,2024-05-04 10:00:19,-200.0,155.0,-4.5,4.5,-118.0,-110.0,208.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203072,SportsIllustrated,2024-05-04 10:01:19,2024-05-04 10:01:19,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203075,PointsBet,2024-05-04 10:02:10,2024-05-04 11:06:20,-190.0,160.0,-4.5,4.5,-110.0,-110.0,209.0,-110.0,-110.0,23,pregame,https://nj.pointsbet.com/sports-event/OF-3049324777
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203077,SportsIllustrated,2024-05-04 10:02:19,2024-05-04 10:02:19,-200.0,155.0,-4.5,4.5,-118.0,-110.0,208.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203078,SportsIllustrated,2024-05-04 10:03:20,2024-05-04 10:03:20,-200.0,155.0,-4.5,4.5,-118.0,-110.0,208.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203079,SugarHousePA,2024-05-04 10:04:19,2024-05-04 10:17:40,-190.0,155.0,-4.5,4.5,-110.0,-110.0,208.5,-110.0,-110.0,9,pregame,https://pa.playsugarhouse.com/?l=RiversPhiladelphia&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203084,SugarHouseNJ,2024-05-04 10:04:20,2024-05-04 10:17:40,-190.0,155.0,-4.5,4.5,-110.0,-110.0,208.5,-110.0,-110.0,10,pregame,https://nj.betrivers.com/?page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203081,Parx,2024-05-04 10:04:20,2024-05-04 10:17:40,-190.0,155.0,-4.5,4.5,-110.0,-110.0,208.5,-110.0,-110.0,12,pregame,https://pa.parxcasino.com/kambiSportsbook.shtml#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203083,RiversCasinoPA,2024-05-04 10:04:20,2024-05-04 10:17:40,-190.0,155.0,-4.5,4.5,-110.0,-110.0,208.5,-110.0,-110.0,14,pregame,https://pa.betrivers.com/?l=RiversPittsburgh&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203085,Consensus,2024-05-04 10:04:20,2024-05-04 10:17:52,-190.0,156.0,-4.5,4.5,-111.0,-110.0,208.5,-110.0,-110.0,22,pregame,
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203082,Unibet,2024-05-04 10:04:20,2024-05-04 10:17:40,-190.0,155.0,-4.5,4.5,-110.0,-110.0,208.5,-110.0,-110.0,25,pregame,https://nj.unibet.com/sports/#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203080,SportsIllustrated,2024-05-04 10:04:20,2024-05-04 10:06:19,-200.0,155.0,-4.5,4.5,-118.0,-110.0,208.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203092,SportsIllustrated,2024-05-04 10:07:19,2024-05-04 10:13:20,-200.0,155.0,-4.5,4.5,-118.0,-110.0,208.5,-110.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203100,FanDuel,2024-05-04 10:14:20,2024-05-04 11:38:11,-190.0,160.0,-4.5,4.5,-110.0,-110.0,208.5,-110.0,-110.0,8,pregame,https://sportsbook.fanduel.com/basketball/nba/minnesota-timberwolves-@-denver-nuggets-33234794
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203099,SportsIllustrated,2024-05-04 10:14:20,2024-05-04 10:14:20,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203101,SportsIllustrated,2024-05-04 10:15:19,2024-05-04 10:21:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,208.5,-110.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203109,SugarHousePA,2024-05-04 10:17:59,2024-05-04 10:18:20,-186.0,155.0,-4.5,4.5,-109.0,-112.0,208.5,-110.0,-110.0,9,pregame,https://pa.playsugarhouse.com/?l=RiversPhiladelphia&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203112,SugarHouseNJ,2024-05-04 10:18:00,2024-05-04 10:18:20,-186.0,155.0,-4.5,4.5,-109.0,-112.0,208.5,-110.0,-110.0,10,pregame,https://nj.betrivers.com/?page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203113,Parx,2024-05-04 10:18:00,2024-05-04 10:18:20,-186.0,150.0,-4.5,4.5,-109.0,-112.0,208.5,-110.0,-110.0,12,pregame,https://pa.parxcasino.com/kambiSportsbook.shtml#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203110,RiversCasinoPA,2024-05-04 10:18:00,2024-05-04 10:18:20,-186.0,155.0,-4.5,4.5,-109.0,-112.0,208.5,-110.0,-110.0,14,pregame,https://pa.betrivers.com/?l=RiversPittsburgh&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203111,Unibet,2024-05-04 10:18:00,2024-05-04 10:18:20,-186.0,155.0,-4.5,4.5,-109.0,-112.0,208.5,-110.0,-110.0,25,pregame,https://nj.unibet.com/sports/#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203116,Consensus,2024-05-04 10:18:22,2024-05-04 10:18:22,-188.0,156.0,-4.5,4.5,-110.0,-111.0,208.5,-110.0,-110.0,22,pregame,
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203120,SugarHousePA,2024-05-04 10:18:40,2024-05-04 10:18:40,-186.0,155.0,-4.5,4.5,-112.0,-109.0,208.5,-109.0,-112.0,9,pregame,https://pa.playsugarhouse.com/?l=RiversPhiladelphia&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203123,SugarHouseNJ,2024-05-04 10:18:40,2024-05-04 10:18:40,-186.0,155.0,-4.5,4.5,-112.0,-109.0,208.5,-109.0,-112.0,10,pregame,https://nj.betrivers.com/?page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203124,Parx,2024-05-04 10:18:40,2024-05-04 10:20:10,-190.0,155.0,-4.5,4.5,-112.0,-109.0,208.5,-109.0,-112.0,12,pregame,https://pa.parxcasino.com/kambiSportsbook.shtml#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203121,RiversCasinoPA,2024-05-04 10:18:40,2024-05-04 10:18:40,-186.0,155.0,-4.5,4.5,-112.0,-109.0,208.5,-109.0,-112.0,14,pregame,https://pa.betrivers.com/?l=RiversPittsburgh&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203122,Unibet,2024-05-04 10:18:40,2024-05-04 10:18:40,-186.0,155.0,-4.5,4.5,-112.0,-109.0,208.5,-109.0,-112.0,25,pregame,https://nj.unibet.com/sports/#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203125,Consensus,2024-05-04 10:18:52,2024-05-04 10:18:52,-189.0,156.0,-4.5,4.5,-111.0,-110.0,208.5,-110.0,-111.0,22,pregame,
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203126,SugarHousePA,2024-05-04 10:19:00,2024-05-04 10:20:10,-190.0,155.0,-4.5,4.5,-112.0,-109.0,208.5,-109.0,-112.0,9,pregame,https://pa.playsugarhouse.com/?l=RiversPhiladelphia&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203129,SugarHouseNJ,2024-05-04 10:19:00,2024-05-04 10:20:10,-190.0,155.0,-4.5,4.5,-112.0,-109.0,208.5,-109.0,-112.0,10,pregame,https://nj.betrivers.com/?page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203127,RiversCasinoPA,2024-05-04 10:19:00,2024-05-04 10:20:09,-190.0,155.0,-4.5,4.5,-112.0,-109.0,208.5,-109.0,-112.0,14,pregame,https://pa.betrivers.com/?l=RiversPittsburgh&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203128,Unibet,2024-05-04 10:19:00,2024-05-04 10:20:10,-190.0,155.0,-4.5,4.5,-112.0,-109.0,208.5,-109.0,-112.0,25,pregame,https://nj.unibet.com/sports/#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203132,Consensus,2024-05-04 10:19:50,2024-05-04 10:20:20,-190.0,156.0,-4.5,4.5,-111.0,-110.0,208.5,-110.0,-111.0,22,pregame,
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203136,SugarHousePA,2024-05-04 10:20:30,2024-05-04 11:52:30,-182.0,155.0,-4.5,4.5,-109.0,-112.0,208.5,-112.0,-109.0,9,pregame,https://pa.playsugarhouse.com/?l=RiversPhiladelphia&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203139,SugarHouseNJ,2024-05-04 10:20:30,2024-05-04 11:52:30,-182.0,155.0,-4.5,4.5,-109.0,-112.0,208.5,-112.0,-109.0,10,pregame,https://nj.betrivers.com/?page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203135,Parx,2024-05-04 10:20:30,2024-05-04 11:52:30,-186.0,150.0,-4.5,4.5,-109.0,-112.0,208.5,-112.0,-109.0,12,pregame,https://pa.parxcasino.com/kambiSportsbook.shtml#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203137,RiversCasinoPA,2024-05-04 10:20:30,2024-05-04 11:52:30,-182.0,155.0,-4.5,4.5,-109.0,-112.0,208.5,-112.0,-109.0,14,pregame,https://pa.betrivers.com/?l=RiversPittsburgh&page=sportsbook#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203138,Unibet,2024-05-04 10:20:30,2024-05-04 11:52:30,-182.0,155.0,-4.5,4.5,-109.0,-112.0,208.5,-112.0,-109.0,25,pregame,https://nj.unibet.com/sports/#event/1020755230
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203142,Consensus,2024-05-04 10:20:50,2024-05-04 10:35:22,-187.0,156.0,-4.5,4.5,-110.0,-111.0,208.5,-112.0,-110.0,22,pregame,
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203143,Tipico,2024-05-04 10:21:00,2024-05-04 10:30:30,-180.0,155.0,-4.5,4.5,-112.0,-108.0,208.5,-113.0,-107.0,36,pregame,
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203145,SportsIllustrated,2024-05-04 10:22:50,2024-05-04 10:23:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,208.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203149,SportsIllustrated,2024-05-04 10:24:50,2024-05-04 10:24:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,207.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203152,SportsIllustrated,2024-05-04 10:25:50,2024-05-04 10:25:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203154,SportsIllustrated,2024-05-04 10:26:50,2024-05-04 10:26:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,207.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203155,SportsIllustrated,2024-05-04 10:27:50,2024-05-04 10:27:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203157,SportsIllustrated,2024-05-04 10:28:50,2024-05-04 10:28:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,207.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203158,SportsIllustrated,2024-05-04 10:29:50,2024-05-04 10:30:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203163,Tipico,2024-05-04 10:30:40,2024-05-04 10:59:41,-180.0,155.0,-4.5,4.5,-112.0,-108.0,208.5,-112.0,-108.0,36,pregame,
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203165,SportsIllustrated,2024-05-04 10:31:50,2024-05-04 10:31:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,207.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203166,SportsIllustrated,2024-05-04 10:32:50,2024-05-04 10:32:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203168,SportsIllustrated,2024-05-04 10:33:50,2024-05-04 10:33:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,207.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203171,SportsIllustrated,2024-05-04 10:34:50,2024-05-04 10:34:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203175,Caesars,2024-05-04 10:35:50,2024-05-04 11:16:41,-190.0,158.0,-4.5,4.5,-115.0,-105.0,208.0,-105.0,-115.0,19,pregame,https://sportsbook.caesars.com/us/nj/bet/basketball/fa15f759-0562-33bd-811f-9ea589c88dd8/den-vs-min
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203174,SportsIllustrated,2024-05-04 10:35:50,2024-05-04 10:35:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,207.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203176,Consensus,2024-05-04 10:35:52,2024-05-04 11:18:52,-187.0,156.0,-4.5,4.5,-111.0,-111.0,208.5,-112.0,-110.0,22,pregame,
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203177,SportsIllustrated,2024-05-04 10:36:50,2024-05-04 10:36:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203179,SportsIllustrated,2024-05-04 10:37:50,2024-05-04 10:37:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,207.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203182,SportsIllustrated,2024-05-04 10:38:50,2024-05-04 10:38:50,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203184,SportsIllustrated,2024-05-04 10:40:20,2024-05-04 10:40:20,-200.0,155.0,-4.5,4.5,-118.0,-110.0,207.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203187,SportsIllustrated,2024-05-04 10:41:20,2024-05-04 10:42:20,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203198,SportsIllustrated,2024-05-04 10:43:20,2024-05-04 10:44:20,-200.0,155.0,-4.5,4.5,-118.0,-110.0,207.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203202,SportsIllustrated,2024-05-04 10:45:20,2024-05-04 10:45:20,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203204,SportsIllustrated,2024-05-04 10:46:20,2024-05-04 10:46:20,-200.0,155.0,-4.5,4.5,-118.0,-110.0,207.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203206,SportsIllustrated,2024-05-04 10:47:20,2024-05-04 10:48:20,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203208,SportsIllustrated,2024-05-04 10:49:20,2024-05-04 10:50:20,-200.0,155.0,-4.5,4.5,-118.0,-110.0,207.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203218,SportsIllustrated,2024-05-04 10:51:20,2024-05-04 10:51:20,-200.0,155.0,-4.5,4.5,-118.0,-110.0,209.5,-110.0,-118.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
20913,2024,3,2024-05-04,2024-05-04 19:00:00,Scheduled,MIN,DEN,22203221,SportsIllustrated,2024-05-04 10:52:20,2024-05-04 10:53:20,-200.0,155.0,-4.5,4.5,-118.0,-110.0,207.5,-118.0,-110.0,32,pregame,https://www.sisportsbook.com/basketball/usa/nba/e-1418825/
